timestamp_extraccion,ubicacion_id,ubicacion_nombre,ciudad,latitud,longitud,proveedor,owner,tipo_instrumento,es_movil,es_monitor,fecha_primer_dato,fecha_ultimo_dato,timezone,total_sensores,parametros_disponibles
2025-08-08T21:36:30.928673,399,Puren,Chillán,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:36:43.437841,725,Independencia,Sin ciudad,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:36:53.227607,808,Indura,Talcahuano,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:37:02.627781,810,JUNJI,Hualpén,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:37:12.729369,812,ENAP Price,Hualpén,-36.791231,-73.119152,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:37:22.670318,830,Sierra Gorda ,Sierra Gorda,-22.888724142633,-69.318140714844,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2024-06-07T20:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:37:35.532504,849,El Bosque (Acreditada),El Bosque,-33.547099645619,-70.666204101852,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-03-11T13:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:37:45.137636,850,Rancagua II,Rancagua,-34.143888375919,-70.737131207664,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:37:53.848410,852,La Florida (Acreditada),La Florida,-33.516630362266,-70.588123961971,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:38:03.312753,909,Progreso,Sin ciudad,-37.068142,-72.289451,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2017-11-13T14:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:38:12.366715,933,Valle Alegre,Quintero,-32.807512,-71.436274,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-12T05:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:38:24.213407,941,Los Maitenes,Puchuncaví,-32.764139,-71.454494,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-12T05:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:38:33.670808,963,Universidad de Talca,Talca,-35.406582744695,-71.633396474869,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T21:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:38:43.073337,967,Pudahuel (Acreditada),Pudahuel,-33.437811379126,-70.750171233135,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:38:51.780508,975,Viña del Mar,Viña del Mar,-33.020419817382,-71.550092842922,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:39:01.144583,990,Valdivia,Valdivia,-39.831316104673,-73.22851282209,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-07-24T19:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:39:14.509875,997,Rancagua I,Rancagua,-34.162314609087,-70.713919225517,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:39:24.345050,1605,U.C. Maule,Talca,-35.435725588722,-71.619553864003,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T02:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:39:33.374148,2198,Osorno,Osorno,-40.584478665958,-73.11871982209,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T12:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:39:42.776267,2266,Quilpue,Sin ciudad,-33.047466597243,-71.434512871895,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2017-06-28T17:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:39:51.824487,2268,Quilicura,Quilicura,-33.349626928347,-70.723792612552,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-04-27T22:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:40:04.164800,2284,Quillón,Sin ciudad,-36.743905,-72.47721,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2017-12-02T07:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:40:13.920855,2332,Rengo,Rengo,-34.394541417902,-70.852981542328,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:40:23.736361,2432,Estación Centro,Calama,-22.462144644633998,-68.92806169339,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-05T13:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:40:33.148967,2497,Santa Margarita,Catemu,-32.776573,-70.938144,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:40:43.520896,2528,Lota urbana,Coronel,-37.077619809695,-73.154136498581,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:40:55.818250,2575,Romeral,Catemu,-32.823956,-71.006441,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:41:05.728291,25,Parque O'Higgins,Santiago,-33.464142,-70.660797,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:41:14.798436,27,Concón,Concón,-32.924568,-71.515399,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:41:24.614883,45,Puente Alto,Puente Alto,-33.591390623022,-70.594788,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:41:33.655727,47,Valparaiso,Valparaíso,-33.049743798096,-71.614167231712,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:41:46.062382,54,Talagante,Talagante,-33.673752071375,-70.953064737434,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:41:55.429819,65,Punteras,Chiguayante,-36.923329602986,-73.036132300941,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:42:04.814316,67,Ventanas,Sin ciudad,-32.77898790221,-71.373031276855,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:42:14.552854,73,Coyhaique II,Coyhaique,-45.579045667164,-72.049964505825,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:42:24.331319,145,Escuela E-10,Sin ciudad,-22.087,-70.193253,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2016-02-24T21:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:42:36.429506,299,Quilicura,Sin ciudad,-33.365775677885,-70.748288055225,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2016-04-27T16:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:42:45.825961,377,Sur,Sin ciudad,-32.800981,-71.483371,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-12T05:00:00Z,2018-08-29T18:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:42:54.873589,388,Lota rural,Coronel,-37.100696257418,-73.155760394707,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:43:04.291505,399,Puren,Chillán,-36.616167751711,-72.093040558483,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:43:13.712356,725,Independencia,Sin ciudad,-33.422301,-70.651162,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2021-08-08T04:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:43:26.353674,808,Indura,Talcahuano,-36.769803,-73.113708,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:43:36.207378,810,JUNJI,Hualpén,-36.780632,-73.115657,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:43:45.674604,812,ENAP Price,Hualpén,-36.791231,-73.119152,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:43:54.388236,830,Sierra Gorda ,Sierra Gorda,-22.888724142633,-69.318140714844,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2024-06-07T20:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:44:04.454892,849,El Bosque (Acreditada),El Bosque,-33.547099645619,-70.666204101852,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-03-11T13:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:44:16.826561,850,Rancagua II,Rancagua,-34.143888375919,-70.737131207664,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:44:26.491397,852,La Florida (Acreditada),La Florida,-33.516630362266,-70.588123961971,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:44:36.308502,909,Progreso,Sin ciudad,-37.068142,-72.289451,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2017-11-13T14:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:44:45.662427,933,Valle Alegre,Quintero,-32.807512,-71.436274,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-12T05:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:44:55.377136,941,Los Maitenes,Puchuncaví,-32.764139,-71.454494,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-12T05:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:45:08.717671,963,Universidad de Talca,Talca,-35.406582744695,-71.633396474869,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T21:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:45:18.086828,967,Pudahuel (Acreditada),Pudahuel,-33.437811379126,-70.750171233135,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:45:27.759453,975,Viña del Mar,Viña del Mar,-33.020419817382,-71.550092842922,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:45:37.198238,990,Valdivia,Valdivia,-39.831316104673,-73.22851282209,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-07-24T19:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:45:47.050305,997,Rancagua I,Rancagua,-34.162314609087,-70.713919225517,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:45:59.490564,1605,U.C. Maule,Talca,-35.435725588722,-71.619553864003,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T02:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:46:08.877304,2198,Osorno,Osorno,-40.584478665958,-73.11871982209,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T12:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:46:18.340179,2266,Quilpue,Sin ciudad,-33.047466597243,-71.434512871895,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2017-06-28T17:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:46:27.398871,2268,Quilicura,Quilicura,-33.349626928347,-70.723792612552,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-04-27T22:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:46:37.141140,2284,Quillón,Sin ciudad,-36.743905,-72.47721,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2017-12-02T07:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:46:48.963051,2332,Rengo,Rengo,-34.394541417902,-70.852981542328,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:46:58.384194,2432,Estación Centro,Calama,-22.462144644633998,-68.92806169339,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-02-05T13:00:00Z,2025-08-08T22:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:47:07.103738,2497,Santa Margarita,Catemu,-32.776573,-70.938144,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:47:16.532064,2528,Lota urbana,Coronel,-37.077619809695,-73.154136498581,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
2025-08-08T21:47:25.580707,2575,Romeral,Catemu,-32.823956,-71.006441,Chile - SINCA,Unknown Governmental Organization,Government Monitor,False,True,2016-01-30T01:00:00Z,2025-08-08T23:00:00Z,America/Santiago,6,"co, no2, o3, pm10, pm25, so2"
